path_id, final_price
640,162.145
641,272.19
642,223.193
643,189.437
644,155.907
645,240.262
646,142.409
647,180.318
648,230.401
649,161.484
650,205.319
651,213.498
652,256.746
653,149.098
654,130.623
655,157.511
656,118.258
657,137.701
658,154.247
659,155.39
660,224.232
661,187.753
662,230.85
663,322.986
664,352.888
665,186.318
666,269.296
667,169.744
668,160.494
669,154.032
670,207.652
671,128.571
672,199.043
673,267.562
674,167.344
675,244.416
676,221.02
677,196.92
678,191.321
679,275.847
680,186.495
681,176.118
682,301.357
683,223.422
684,216.466
685,187.639
686,220.994
687,125.585
688,133.838
689,192.817
690,244.459
691,190.539
692,255.209
693,200.208
694,273.297
695,255.928
696,178.752
697,175.405
698,223.122
699,182.068
700,219.818
701,189.638
702,172.764
703,135.103
704,290.468
705,143.955
706,173.127
707,201.198
708,163.7
709,237.433
710,221.096
711,127.533
712,143.752
713,143.791
714,159.902
715,236.174
716,174.861
717,242.73
718,197.272
719,157.318
720,171.606
721,224.507
722,203.006
723,123.58
724,188.608
725,161.835
726,131.529
727,202.001
728,164.966
729,166.059
730,164.962
731,224.472
732,243.606
733,211.547
734,153.008
735,245.671
736,188.149
737,205.035
738,216.013
739,229.483
740,161.485
741,136.767
742,114.73
743,167.043
744,238.488
745,208.891
746,209.583
747,188.491
748,158
749,214.727
750,218.603
751,183.674
752,184.81
753,261.554
754,241.713
755,216.331
756,131.219
757,281.704
758,201.632
759,161.893
760,207.976
761,140.844
762,168.983
763,94.3766
764,194.198
765,230.861
766,127.843
767,209.077
768,154.777
769,202.534
770,249.499
771,110.614
772,147.208
773,140.925
774,236.398
775,203.597
776,216.16
777,155.126
778,192.235
779,182.657
780,170.775
781,128.934
782,150.079
783,148.001
784,220.206
785,190.377
786,144.743
787,231.992
788,172.998
