path_id, final_price
652,142.131
653,217.294
654,159.727
655,217.132
656,161.628
657,205.81
658,185.158
659,150.064
660,142.618
661,143.13
662,163.703
663,142.053
664,190.671
665,146.011
666,209.624
667,169.659
668,153.63
669,183.6
670,190.86
671,204.06
672,145.733
673,239.517
674,179.442
675,178.858
676,138.865
677,115.062
678,146.585
679,151.196
680,183.227
681,202.537
682,188.739
683,200.578
684,142.808
685,156.664
686,193.601
687,196.95
688,148.424
689,142.873
690,196.658
691,185.759
692,149.023
693,116.974
694,159.775
695,192.205
696,138.815
697,169.882
698,166.354
699,231.188
700,143.083
701,230.536
702,169.22
703,246.618
704,148.378
705,166.143
706,141.607
707,174.67
708,164.944
709,196.751
710,175.96
711,221.337
712,145.484
713,181.85
714,193.887
715,164.916
716,220.028
717,203.087
718,186.852
719,179.2
720,222.223
721,164.564
722,192.232
723,231.24
724,169.099
725,213.35
726,162.505
727,158.432
728,217.829
729,198.184
730,164.964
731,167.53
732,177.391
733,142.103
734,145.774
735,187.279
736,168.1
737,251.62
738,165.813
739,160.064
740,221.022
741,178.655
742,194.065
743,195.335
744,195.445
745,211.888
746,224.02
747,185.941
748,126.51
749,129.085
750,207.254
751,128.523
752,149.101
753,120.996
754,123.613
755,173.124
756,228.965
757,160.217
758,174.073
759,191.804
760,220.284
761,169.786
762,194.959
763,190.675
764,148.652
765,136.986
766,183.056
767,143.894
768,187.458
769,147.347
770,163.006
771,167.249
772,151.54
773,201.428
774,141.941
775,175.323
776,204.171
777,180.48
778,194.952
779,149.166
780,142.625
781,145.286
782,230.243
783,181.1
784,239.115
785,131.154
786,201.259
787,149.411
788,172.772
789,177.898
790,177.021
791,167.919
792,231.996
793,196.597
794,177.634
795,187.176
796,181.843
797,208.791
798,124.391
799,161.756
800,195.302
801,183.212
802,181.406
803,198.991
804,153.916
805,154.049
806,165.288
807,239.637
808,141.045
809,155.013
810,143.297
811,179.393
812,168.965
813,174.66
814,188.239
815,181.17
816,199.816
817,175.609
818,181.935
819,198.339
820,179.638
821,143.215
822,196.263
823,178.49
824,156.066
825,164.501
826,195.462
827,159.624
828,163.222
829,172.113
830,172.547
831,205.772
832,182.07
833,219.771
834,212.463
835,158.368
836,156.847
837,202.584
838,177.433
839,153.016
840,149.473
841,142.568
842,190.609
843,187.421
844,191.61
845,159.37
846,179.592
847,167.432
848,193.374
849,173.996
850,185.998
851,139.589
852,204.534
853,153.598
854,166.562
855,150.716
856,191.747
857,215.831
858,147.799
859,163
860,195.131
861,109.586
862,201.923
863,169.099
864,156.371
865,224.379
866,186.377
867,172.709
868,323.966
869,156.962
870,168.535
871,131.769
872,180.578
873,131.784
874,165.728
875,183.101
876,186.854
877,175.756
878,159.983
879,168.982
880,201.065
881,178.08
882,149.854
883,190.657
884,138.265
885,134.768
886,176.167
887,193.914
888,234.288
889,152.612
890,178.226
891,205.153
892,130.737
893,210.297
894,159.529
895,232.961
896,145.294
897,156.325
898,170.369
899,189.322
900,155.507
901,200.001
902,215.824
903,184.597
904,191.252
905,205.04
906,133.365
907,154.416
908,192.463
909,226.833
910,192.287
911,178.978
912,167.48
913,166.776
914,274.212
915,156.454
916,141.153
917,214.419
918,159.127
919,221.957
920,158.845
921,172.002
922,111.258
923,202.231
924,122.089
925,170.909
926,171.887
927,172.254
928,183.798
929,153.411
930,190.278
931,180.03
932,148.454
933,138.4
934,167.472
935,193.526
936,151.743
937,163.723
938,181.217
939,210.857
940,136.524
941,140.03
942,115.066
943,184.535
944,158.848
945,181.871
946,178.013
947,159.273
948,129.797
949,112.105
950,177.369
951,189.569
952,175.09
953,223.619
954,189.846
955,172.016
956,194.233
957,199.245
958,216.828
959,187.458
960,187.42
961,153.448
962,210.768
963,188.273
964,141.471
965,197.462
966,161.293
967,204.709
968,171.203
969,224.647
970,185.338
971,229.302
972,176.469
973,174.959
974,172.291
975,179.93
976,216.03
977,195.762
978,214.53
979,157.319
980,194.632
981,203.795
982,184.263
983,220.745
984,193.033
985,176.613
986,187.041
987,185.53
988,158.772
989,182.521
990,160.394
991,195.617
992,94.7694
993,139.486
994,167.658
995,183.27
996,226.042
997,185.719
998,316.87
999,139.809
